#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A2E28D
#Date Time: 2026-04-02 18:41:13.593
#Sample rate: 1e+08Hz
#Samples: 4096

Time (s),I2S
0.01856345,R h00000000
0.01856346,R h00000000
0.01856347,R h00000000
0.01856348,R h00000000
0.01856349,R h00000000
0.0185635,R h00000000
0.01856351,R h00000000
0.01856352,R h00000000
0.01856353,R h00000000
0.01856354,R h00000000
0.01856355,R h00000000
0.01856356,R h00000000
0.01856357,R h00000000
0.01856358,R h00000000
0.01856359,R h00000000
0.0185636,R h00000000
0.01856361,R h00000000
0.01856362,R h00000000
0.01856363,R h00000000
0.01856364,R h00000000
0.01856365,R h00000000
0.01856366,R h00000000
0.01856367,R h00000000
0.01856368,R h00000000
0.01856369,R h00000000
0.0185637,R h00000000
0.01856371,R h00000000
0.01856372,R h00000000
0.01856373,R h00000000
0.01856374,R h00000000
0.01856375,R h00000000
0.01856376,R h00000000
0.01856377,R h00000000
0.01856378,R h00000000
0.01856379,R h00000000
0.0185638,R h00000000
0.01856381,R h00000000
0.01856382,R h00000000
0.01856383,R h00000000
0.01856384,R h00000000
0.01856385,R h00000000
0.01856386,R h00000000
0.01856387,R h00000000
0.01856388,R h00000000
0.01856389,R h00000000
0.0185639,R h00000000
0.01856391,R h00000000
0.01856392,R h00000000
0.01856393,R h00000000
0.01856394,R h00000000
0.01856395,R h00000000
0.01856396,R h00000000
0.01856397,R h00000000
0.01856398,R h00000000
0.01856399,R h00000000
0.018564,R h00000000
0.01856401,R h00000000
0.01856402,R h00000000
0.01856403,R h00000000
0.01856404,R h00000000
0.01856405,R h00000000
0.01856406,R h00000000
0.01856407,R h00000000
0.01856408,R h00000000
0.01856409,R h00000000
0.0185641,R h00000000
0.01856411,R h00000000
0.01856412,R h00000000
0.01856413,R h00000000
0.01856414,R h00000000
0.01856415,R h00000000
0.01856416,R h00000000
0.01856417,R h00000000
0.01856418,R h00000000
0.01856419,R h00000000
0.0185642,R h00000000
0.01856421,R h00000000
0.01856422,R h00000000
0.01856423,R h00000000
0.01856424,R h00000000
0.01856425,R h00000000
0.01856426,R h00000000
0.01856427,R h00000000
0.01856428,R h00000000
0.01856429,R h00000000
0.0185643,R h00000000
0.01856431,R h00000000
0.01856432,R h00000000
0.01856433,R h00000000
0.01856434,R h00000000
0.01856435,R h00000000
0.01856436,R h00000000
0.01856437,R h00000000
0.01856438,R h00000000
0.01856439,R h00000000
0.0185644,R h00000000
0.01856441,R h00000000
0.01856442,R h00000000
0.01856443,R h00000000
0.01856444,R h00000000
0.01856445,R h00000000
0.01856446,R h00000000
0.01856447,R h00000000
0.01856448,R h00000000
0.01856449,R h00000000
0.0185645,R h00000000
0.01856451,R h00000000
0.01856452,R h00000000
0.01856453,R h00000000
0.01856454,R h00000000
0.01856455,R h00000000
0.01856456,R h00000000
0.01856457,R h00000000
0.01856458,R h00000000
0.01856459,R h00000000
0.0185646,R h00000000
0.01856461,R h00000000
0.01856462,R h00000000
0.01856463,R h00000000
0.01856464,R h00000000
0.01856465,R h00000000
0.01856466,R h00000000
0.01856467,R h00000000
0.01856468,R h00000000
0.01856469,R h00000000
0.0185647,R h00000000
0.01856471,R h00000000
0.01856472,R h00000000
0.01856473,R h00000000
0.01856474,R h00000000
0.01856475,R h00000000
0.01856476,R h00000000
0.01856477,R h00000000
0.01856478,R h00000000
0.01856479,R h00000000
0.0185648,R h00000000
0.01856481,R h00000000
0.01856482,R h00000000
0.01856483,R h00000000
0.01856484,R h00000000
0.01856485,R h00000000
0.01856486,R h00000000
0.01856487,R h00000000
0.01856488,R h00000000
0.01856489,R h00000000
0.0185649,R h00000000
0.01856491,R h00000000
0.01856492,R h00000000
0.01856493,R h00000000
0.01856494,R h00000000
0.01856495,R h00000000
0.01856496,R h00000000
0.01856497,R h00000000
0.01856498,R h00000000
0.01856499,R h00000000
0.018565,R h00000000
0.01856501,R h00000000
0.01856502,R h00000000
0.01856503,R h00000000
0.01856504,R h00000000
0.01856505,R h00000000
0.01856506,R h00000000
0.01856507,R h00000000
0.01856508,R h00000000
0.01856509,R h00000000
0.0185651,R h00000000
0.01856511,R h00000000
0.01856512,R h00000000
0.01856513,R h00000000
0.01856514,R h00000000
0.01856515,R h00000000
0.01856516,R h00000000
0.01856517,R h00000000
0.01856518,R h00000000
0.01856519,R h00000000
0.0185652,R h00000000
0.01856521,R h00000000
0.01856522,R h00000000
0.01856523,R h00000000
0.01856524,R h00000000
0.01856525,R h00000000
0.01856526,R h00000000
0.01856527,R h00000000
0.01856528,R h00000000
0.01856529,R h00000000
0.0185653,R h00000000
0.01856531,R h00000000
0.01856532,R h00000000
0.01856533,R h00000000
0.01856534,R h00000000
0.01856535,R h00000000
0.01856536,R h00000000
0.01856537,R h00000000
0.01856538,R h00000000
0.01856539,R h00000000
0.0185654,R h00000000
0.01856541,R h00000000
0.01856542,R h00000000
0.01856543,R h00000000
0.01856544,R h00000000
0.01856545,R h00000000
0.01856546,R h00000000
0.01856547,R h00000000
0.01856548,R h00000000
0.01856549,R h00000000
0.0185655,R h00000000
0.01856551,R h00000000
0.01856552,R h00000000
0.01856553,R h00000000
0.01856554,R h00000000
0.01856555,R h00000000
0.01856556,R h00000000
0.01856557,R h00000000
0.01856558,R h00000000
0.01856559,R h00000000
0.0185656,R h00000000
0.01856561,R h00000000
0.01856562,R h00000000
0.01856563,R h00000000
0.01856564,R h00000000
0.01856565,R h00000000
0.01856566,R h00000000
0.01856567,R h00000000
0.01856568,R h00000000
0.01856569,R h00000000
0.0185657,R h00000000
0.01856571,R h00000000
0.01856572,R h00000000
0.01856573,R h00000000
0.01856574,R h00000000
0.01856575,R h00000000
0.01856576,R h00000000
0.01856577,R h00000000
0.01856578,R h00000000
0.01856579,R h00000000
0.0185658,R h00000000
0.01856581,R h00000000
0.01856582,R h00000000
0.01856583,R h00000000
0.01856584,R h00000000
0.01856585,R h00000000
0.01856586,R h00000000
0.01856587,R h00000000
0.01856588,R h00000000
0.01856589,R h00000000
0.0185659,R h00000000
0.01856591,R h00000000
0.01856592,R h00000000
0.01856593,R h00000000
0.01856594,R h00000000
0.01856595,R h00000000
0.01856596,R h00000000
0.01856597,R h00000000
0.01856598,R h00000000
0.01856599,R h00000000
0.018566,R h00000000
0.01856601,R h00000000
0.01856602,R h00000000
0.01856603,R h00000000
0.01856604,R h00000000
0.01856605,R h00000000
0.01856606,R h00000000
0.01856607,R h00000000
0.01856608,R h00000000
0.01856609,R h00000000
0.0185661,R h00000000
0.01856611,R h00000000
0.01856612,R h00000000
0.01856613,R h00000000
0.01856614,R h00000000
0.01856615,R h00000000
0.01856616,R h00000000
0.01856617,R h00000000
0.01856618,R h00000000
0.01856619,R h00000000
0.0185662,R h00000000
0.01856621,R h00000000
0.01856622,R h00000000
0.01856623,R h00000000
0.01856624,R h00000000
0.01856625,R h00000000
0.01856626,R h00000000
0.01856627,R h00000000
0.01856628,R h00000000
0.01856629,R h00000000
0.0185663,R h00000000
0.01856631,R h00000000
0.01856632,R h00000000
0.01856633,R h00000000
0.01856634,R h00000000
0.01856635,R h00000000
0.01856636,R h00000000
0.01856637,R h00000000
0.01856638,R h00000000
0.01856639,R h00000000
0.0185664,R h00000000
0.01856641,R h00000000
0.01856642,R h00000000
0.01856643,R h00000000
0.01856644,R h00000000
0.01856645,R h00000000
0.01856646,R h00000000
0.01856647,R h00000000
0.01856648,R h00000000
0.01856649,R h00000000
0.0185665,R h00000000
0.01856651,R h00000000
0.01856652,R h00000000
0.01856653,R h00000000
0.01856654,R h00000000
0.01856655,R h00000000
0.01856656,R h00000000
0.01856657,R h00000000
0.01856658,R h00000000
0.01856659,R h00000000
0.0185666,R h00000000
0.01856661,R h00000000
0.01856662,R h00000000
0.01856663,R h00000000
0.01856664,R h00000000
0.01856665,R h00000000
0.01856666,R h00000000
0.01856667,R h00000000
0.01856668,R h00000000
0.01856669,R h00000000
0.0185667,R h00000000
0.01856671,R h00000000
0.01856672,R h00000000
0.01856673,R h00000000
0.01856674,R h00000000
0.01856675,R h00000000
0.01856676,R h00000000
0.01856677,R h00000000
0.01856678,R h00000000
0.01856679,R h00000000
0.0185668,R h00000000
0.01856681,R h00000000
0.01856682,R h00000000
0.01856683,R h00000000
0.01856684,R h00000000
0.01856685,R h00000000
0.01856686,R h00000000
0.01856687,R h00000000
0.01856688,R h00000000
0.01856689,R h00000000
0.0185669,R h00000000
0.01856691,R h00000000
0.01856692,R h00000000
0.01856693,R h00000000
0.01856694,R h00000000
0.01856695,R h00000000
0.01856696,R h00000000
0.01856697,R h00000000
0.01856698,R h00000000
0.01856699,R h00000000
0.018567,R h00000000
0.01856701,R h00000000
0.01856702,R h00000000
0.01856703,R h00000000
0.01856704,R h00000000
0.01856705,R h00000000
0.01856706,R h00000000
0.01856707,R h00000000
0.01856708,R h00000000
0.01856709,R h00000000
0.0185671,R h00000000
0.01856711,R h00000000
0.01856712,R h00000000
0.01856713,R h00000000
0.01856714,R h00000000
0.01856715,R h00000000
0.01856716,R h00000000
0.01856717,R h00000000
0.01856718,R h00000000
0.01856719,R h00000000
0.0185672,R h00000000
0.01856721,R h00000000
0.01856722,R h00000000
0.01856723,R h00000000
0.01856724,R h00000000
0.01856725,R h00000000
0.01856726,R h00000000
0.01856727,R h00000000
0.01856728,R h00000000
0.01856729,R h00000000
0.0185673,R h00000000
0.01856731,R h00000000
0.01856732,R h00000000
0.01856733,R h00000000
0.01856734,R h00000000
0.01856735,R h00000000
0.01856736,R h00000000
0.01856737,R h00000000
0.01856738,R h00000000
0.01856739,R h00000000
0.0185674,R h00000000
0.01856741,R h00000000
0.01856742,R h00000000
0.01856743,R h00000000
0.01856744,R h00000000
0.01856745,R h00000000
0.01856746,R h00000000
0.01856747,R h00000000
0.01856748,R h00000000
0.01856749,R h00000000
0.0185675,R h00000000
0.01856751,R h00000000
0.01856752,R h00000000
0.01856753,R h00000000
0.01856754,R h00000000
0.01856755,R h00000000
0.01856756,R h00000000
0.01856757,R h00000000
0.01856758,R h00000000
0.01856759,R h00000000
0.0185676,R h00000000
0.01856761,R h00000000
0.01856762,R h00000000
0.01856763,R h00000000
0.01856764,R h00000000
0.01856765,R h00000000
0.01856766,R h00000000
0.01856767,R h00000000
0.01856768,R h00000000
0.01856769,R h00000000
0.0185677,R h00000000
0.01856771,R h00000000
0.01856772,R h00000000
0.01856773,R h00000000
0.01856774,R h00000000
0.01856775,R h00000000
0.01856776,R h00000000
0.01856777,R h00000000
0.01856778,R h00000000
0.01856779,R h00000000
0.0185678,R h00000000
0.01856781,R h00000000
0.01856782,R h00000000
0.01856783,R h00000000
0.01856784,R h00000000
0.01856785,R h00000000
0.01856786,R h00000000
0.01856787,R h00000000
0.01856788,R h00000000
0.01856789,R h00000000
0.0185679,R h00000000
0.01856791,R h00000000
0.01856792,R h00000000
0.01856793,R h00000000
0.01856794,R h00000000
0.01856795,R h00000000
0.01856796,R h00000000
0.01856797,R h00000000
0.01856798,R h00000000
0.01856799,R h00000000
0.018568,R h00000000
0.01856801,R h00000000
0.01856802,R h00000000
0.01856803,R h00000000
0.01856804,R h00000000
0.01856805,R h00000000
0.01856806,R h00000000
0.01856807,R h00000000
0.01856808,R h00000000
0.01856809,R h00000000
0.0185681,R h00000000
0.01856811,R h00000000
0.01856812,R h00000000
0.01856813,R h00000000
0.01856814,R h00000000
0.01856815,R h00000000
0.01856816,R h00000000
0.01856817,R h00000000
0.01856818,R h00000000
0.01856819,R h00000000
0.0185682,R h00000000
0.01856821,R h00000000
0.01856822,R h00000000
0.01856823,R h00000000
0.01856824,R h00000000
0.01856825,R h00000000
0.01856826,R h00000000
0.01856827,R h00000000
0.01856828,R h00000000
0.01856829,R h00000000
0.0185683,R h00000000
0.01856831,R h00000000
0.01856832,R h00000000
0.01856833,R h00000000
0.01856834,R h00000000
0.01856835,R h00000000
0.01856836,R h00000000
0.01856837,R h00000000
0.01856838,R h00000000
0.01856839,R h00000000
0.0185684,R h00000000
0.01856841,R h00000000
0.01856842,R h00000000
0.01856843,R h00000000
0.01856844,R h00000000
0.01856845,R h00000000
0.01856846,R h00000000
0.01856847,R h00000000
0.01856848,R h00000000
0.01856849,R h00000000
0.0185685,R h00000000
0.01856851,R h00000000
0.01856852,R h00000000
0.01856853,R h00000000
0.01856854,R h00000000
0.01856855,R h00000000
0.01856856,R h00000000
0.01856857,R h00000000
0.01856858,R h00000000
0.01856859,R h00000000
0.0185686,R h00000000
0.01856861,R h00000000
0.01856862,R h00000000
0.01856863,R h00000000
0.01856864,R h00000000
0.01856865,R h00000000
0.01856866,R h00000000
0.01856867,R h00000000
0.01856868,R h00000000
0.01856869,R h00000000
0.0185687,R h00000000
0.01856871,R h00000000
0.01856872,R h00000000
0.01856873,R h00000000
0.01856874,R h00000000
0.01856875,R h00000000
0.01856876,R h00000000
0.01856877,R h00000000
0.01856878,R h00000000
0.01856879,R h00000000
0.0185688,R h00000000
0.01856881,R h00000000
0.01856882,R h00000000
0.01856883,R h00000000
0.01856884,R h00000000
0.01856885,R h00000000
0.01856886,R h00000000
0.01856887,R h00000000
0.01856888,R h00000000
0.01856889,R h00000000
0.0185689,R h00000000
0.01856891,R h00000000
0.01856892,R h00000000
0.01856893,R h00000000
0.01856894,R h00000000
0.01856895,R h00000000
0.01856896,R h00000000
0.01856897,R h00000000
0.01856898,R h00000000
0.01856899,R h00000000
0.018569,R h00000000
0.01856901,R h00000000
0.01856902,R h00000000
0.01856903,R h00000000
0.01856904,R h00000000
0.01856905,R h00000000
0.01856906,R h00000000
0.01856907,R h00000000
0.01856908,R h00000000
0.01856909,R h00000000
0.0185691,R h00000000
0.01856911,R h00000000
0.01856912,R h00000000
0.01856913,R h00000000
0.01856914,R h00000000
0.01856915,R h00000000
0.01856916,R h00000000
0.01856917,R h00000000
0.01856918,R h00000000
0.01856919,R h00000000
0.0185692,R h00000000
0.01856921,R h00000000
0.01856922,R h00000000
0.01856923,R h00000000
0.01856924,R h00000000
0.01856925,R h00000000
0.01856926,R h00000000
0.01856927,R h00000000
0.01856928,R h00000000
0.01856929,R h00000000
0.0185693,R h00000000
0.01856931,R h00000000
0.01856932,R h00000000
0.01856933,R h00000000
0.01856934,R h00000000
0.01856935,R h00000000
0.01856936,R h00000000
0.01856937,R h00000000
0.01856938,R h00000000
0.01856939,R h00000000
0.0185694,R h00000000
0.01856941,R h00000000
0.01856942,R h00000000
0.01856943,R h00000000
0.01856944,R h00000000
0.01856945,R h00000000
0.01856946,R h00000000
0.01856947,R h00000000
0.01856948,R h00000000
0.01856949,R h00000000
0.0185695,R h00000000
0.01856951,R h00000000
0.01856952,R h00000000
0.01856953,R h00000000
0.01856954,R h00000000
0.01856955,R h00000000
0.01856956,R h00000000
0.01856957,R h00000000
0.01856958,R h00000000
0.01856959,R h00000000
0.0185696,R h00000000
0.01856961,R h00000000
0.01856962,R h00000000
0.01856963,R h00000000
0.01856964,R h00000000
0.01856965,R h00000000
0.01856966,R h00000000
0.01856967,R h00000000
0.01856968,R h00000000
0.01856969,R h00000000
0.0185697,R h00000000
0.01856971,R h00000000
0.01856972,R h00000000
0.01856973,R h00000000
0.01856974,R h00000000
0.01856975,R h00000000
0.01856976,R h00000000
0.01856977,R h00000000
0.01856978,R h00000000
0.01856979,R h00000000
0.0185698,R h00000000
0.01856981,R h00000000
0.01856982,R h00000000
0.01856983,R h00000000
0.01856984,R h00000000
0.01856985,R h00000000
0.01856986,R h00000000
0.01856987,R h00000000
0.01856988,R h00000000
0.01856989,R h00000000
0.0185699,R h00000000
0.01856991,R h00000000
0.01856992,R h00000000
0.01856993,R h00000000
0.01856994,R h00000000
0.01856995,R h00000000
0.01856996,R h00000000
0.01856997,R h00000000
0.01856998,R h00000000
0.01856999,R h00000000
0.01857,R h00000000
0.01857001,R h00000000
0.01857002,R h00000000
0.01857003,R h00000000
0.01857004,R h00000000
0.01857005,R h00000000
0.01857006,R h00000000
0.01857007,R h00000000
0.01857008,R h00000000
0.01857009,R h00000000
0.0185701,R h00000000
0.01857011,R h00000000
0.01857012,R h00000000
0.01857013,R h00000000
0.01857014,R h00000000
0.01857015,R h00000000
0.01857016,R h00000000
0.01857017,R h00000000
0.01857018,R h00000000
0.01857019,R h00000000
0.0185702,R h00000000
0.01857021,R h00000000
0.01857022,R h00000000
0.01857023,R h00000000
0.01857024,R h00000000
0.01857025,R h00000000
0.01857026,R h00000000
0.01857027,R h00000000
0.01857028,R h00000000
0.01857029,R h00000000
0.0185703,R h00000000
0.01857031,R h00000000
0.01857032,R h00000000
0.01857033,R h00000000
0.01857034,R h00000000
0.01857035,R h00000000
0.01857036,R h00000000
0.01857037,R h00000000
0.01857038,R h00000000
0.01857039,R h00000000
0.0185704,R h00000000
0.01857041,R h00000000
0.01857042,R h00000000
0.01857043,R h00000000
0.01857044,R h00000000
0.01857045,R h00000000
0.01857046,R h00000000
0.01857047,R h00000000
0.01857048,R h00000000
0.01857049,R h00000000
0.0185705,R h00000000
0.01857051,R h00000000
0.01857052,R h00000000
0.01857053,R h00000000
0.01857054,R h00000000
0.01857055,R h00000000
0.01857056,R h00000000
0.01857057,R h00000000
0.01857058,R h00000000
0.01857059,R h00000000
0.0185706,R h00000000
0.01857061,R h00000000
0.01857062,R h00000000
0.01857063,R h00000000
0.01857064,R h00000000
0.01857065,R h00000000
0.01857066,R h00000000
0.01857067,R h00000000
0.01857068,R h00000000
0.01857069,R h00000000
0.0185707,R h00000000
0.01857071,R h00000000
0.01857072,R h00000000
0.01857073,R h00000000
0.01857074,R h00000000
0.01857075,R h00000000
0.01857076,R h00000000
0.01857077,R h00000000
0.01857078,R h00000000
0.01857079,R h00000000
0.0185708,R h00000000
0.01857081,R h00000000
0.01857082,R h00000000
0.01857083,R h00000000
0.01857084,R h00000000
0.01857085,R h00000000
0.01857086,R h00000000
0.01857087,R h00000000
0.01857088,R h00000000
0.01857089,R h00000000
0.0185709,R h00000000
0.01857091,R h00000000
0.01857092,R h00000000
0.01857093,R h00000000
0.01857094,R h00000000
0.01857095,R h00000000
0.01857096,R h00000000
0.01857097,R h00000000
0.01857098,R h00000000
0.01857099,R h00000000
0.018571,R h00000000
0.01857101,R h00000000
0.01857102,R h00000000
0.01857103,R h00000000
0.01857104,R h00000000
0.01857105,R h00000000
0.01857106,R h00000000
0.01857107,R h00000000
0.01857108,R h00000000
0.01857109,R h00000000
0.0185711,R h00000000
0.01857111,R h00000000
0.01857112,R h00000000
0.01857113,R h00000000
0.01857114,R h00000000
0.01857115,R h00000000
0.01857116,R h00000000
0.01857117,R h00000000
0.01857118,R h00000000
0.01857119,R h00000000
0.0185712,R h00000000
0.01857121,R h00000000
0.01857122,R h00000000
0.01857123,R h00000000
0.01857124,R h00000000
0.01857125,R h00000000
0.01857126,R h00000000
0.01857127,R h00000000
0.01857128,R h00000000
0.01857129,R h00000000
0.0185713,R h00000000
0.01857131,R h00000000
0.01857132,R h00000000
0.01857133,R h00000000
0.01857134,R h00000000
0.01857135,R h00000000
0.01857136,R h00000000
0.01857137,R h00000000
0.01857138,R h00000000
0.01857139,R h00000000
0.0185714,R h00000000
0.01857141,R h00000000
0.01857142,R h00000000
0.01857143,R h00000000
0.01857144,R h00000000
0.01857145,R h00000000
0.01857146,R h00000000
0.01857147,R h00000000
0.01857148,R h00000000
0.01857149,R h00000000
0.0185715,R h00000000
0.01857151,R h00000000
0.01857152,R h00000000
0.01857153,R h00000000
0.01857154,R h00000000
0.01857155,R h00000000
0.01857156,R h00000000
0.01857157,R h00000000
0.01857158,R h00000000
0.01857159,R h00000000
0.0185716,R h00000000
0.01857161,R h00000000
0.01857162,R h00000000
0.01857163,R h00000000
0.01857164,R h00000000
0.01857165,R h00000000
0.01857166,R h00000000
0.01857167,R h00000000
0.01857168,R h00000000
0.01857169,R h00000000
0.0185717,R h00000000
0.01857171,R h00000000
0.01857172,R h00000000
0.01857173,R h00000000
0.01857174,R h00000000
0.01857175,R h00000000
0.01857176,R h00000000
0.01857177,R h00000000
0.01857178,R h00000000
0.01857179,R h00000000
0.0185718,R h00000000
0.01857181,R h00000000
0.01857182,R h00000000
0.01857183,R h00000000
0.01857184,R h00000000
0.01857185,R h00000000
0.01857186,R h00000000
0.01857187,R h00000000
0.01857188,R h00000000
0.01857189,R h00000000
0.0185719,R h00000000
0.01857191,R h00000000
0.01857192,R h00000000
0.01857193,R h00000000
0.01857194,R h00000000
0.01857195,R h00000000
0.01857196,R h00000000
0.01857197,R h00000000
0.01857198,R h00000000
0.01857199,R h00000000
0.018572,R h00000000
0.01857201,R h00000000
0.01857202,R h00000000
0.01857203,R h00000000
0.01857204,R h00000000
0.01857205,R h00000000
0.01857206,R h00000000
0.01857207,R h00000000
0.01857208,R h00000000
0.01857209,R h00000000
0.0185721,R h00000000
0.01857211,R h00000000
0.01857212,R h00000000
0.01857213,R h00000000
0.01857214,R h00000000
0.01857215,R h00000000
0.01857216,R h00000000
0.01857217,R h00000000
0.01857218,R h00000000
0.01857219,R h00000000
0.0185722,R h00000000
0.01857221,R h00000000
0.01857222,R h00000000
0.01857223,R h00000000
0.01857224,R h00000000
0.01857225,R h00000000
0.01857226,R h00000000
0.01857227,R h00000000
0.01857228,R h00000000
0.01857229,R h00000000
0.0185723,R h00000000
0.01857231,R h00000000
0.01857232,R h00000000
0.01857233,R h00000000
0.01857234,R h00000000
0.01857235,R h00000000
0.01857236,R h00000000
0.01857237,R h00000000
0.01857238,R h00000000
0.01857239,R h00000000
0.0185724,R h00000000
0.01857241,R h00000000
0.01857242,R h00000000
0.01857243,R h00000000
0.01857244,R h00000000
0.01857245,R h00000000
0.01857246,R h00000000
0.01857247,R h00000000
0.01857248,R h00000000
0.01857249,R h00000000
0.0185725,R h00000000
0.01857251,R h00000000
0.01857252,R h00000000
0.01857253,R h00000000
0.01857254,R h00000000
0.01857255,R h00000000
0.01857256,R h00000000
0.01857257,R h00000000
0.01857258,R h00000000
0.01857259,R h00000000
0.0185726,R h00000000
0.01857261,R h00000000
0.01857262,R h00000000
0.01857263,R h00000000
0.01857264,R h00000000
0.01857265,R h00000000
0.01857266,R h00000000
0.01857267,R h00000000
0.01857268,R h00000000
0.01857269,R h00000000
0.0185727,R h00000000
0.01857271,R h00000000
0.01857272,R h00000000
0.01857273,R h00000000
0.01857274,R h00000000
0.01857275,R h00000000
0.01857276,R h00000000
0.01857277,R h00000000
0.01857278,R h00000000
0.01857279,R h00000000
0.0185728,R h00000000
0.01857281,R h00000000
0.01857282,R h00000000
0.01857283,R h00000000
0.01857284,R h00000000
0.01857285,R h00000000
0.01857286,R h00000000
0.01857287,R h00000000
0.01857288,R h00000000
0.01857289,R h00000000
0.0185729,R h00000000
0.01857291,R h00000000
0.01857292,R h00000000
0.01857293,R h00000000
0.01857294,R h00000000
0.01857295,R h00000000
0.01857296,R h00000000
0.01857297,R h00000000
0.01857298,R h00000000
0.01857299,R h00000000
0.018573,R h00000000
0.01857301,R h00000000
0.01857302,R h00000000
0.01857303,R h00000000
0.01857304,X
0.01857305,X
0.01857306,X
0.01857307,X
0.01857308,X
0.01857309,X
0.0185731,X
0.01857311,X
0.01857312,X
0.01857313,X
0.01857314,X
0.01857315,X
0.01857316,X
0.01857317,X
0.01857318,X
0.01857319,X
0.0185732,X
0.01857321,X
0.01857322,X
0.01857323,X
0.01857324,X
0.01857325,X
0.01857326,X
0.01857327,X
0.01857328,X
0.01857329,X
0.0185733,X
0.01857331,X
0.01857332,X
0.01857333,X
0.01857334,X
0.01857335,X
0.01857336,L h00000000
0.01857337,L h00000000
0.01857338,L h00000000
0.01857339,L h00000000
0.0185734,L h00000000
0.01857341,L h00000000
0.01857342,L h00000000
0.01857343,L h00000000
0.01857344,L h00000000
0.01857345,L h00000000
0.01857346,L h00000000
0.01857347,L h00000000
0.01857348,L h00000000
0.01857349,L h00000000
0.0185735,L h00000000
0.01857351,L h00000000
0.01857352,L h00000000
0.01857353,L h00000000
0.01857354,L h00000000
0.01857355,L h00000000
0.01857356,L h00000000
0.01857357,L h00000000
0.01857358,L h00000000
0.01857359,L h00000000
0.0185736,L h00000000
0.01857361,L h00000000
0.01857362,L h00000000
0.01857363,L h00000000
0.01857364,L h00000000
0.01857365,L h00000000
0.01857366,L h00000000
0.01857367,L h00000000
0.01857368,L h00000000
0.01857369,L h00000000
0.0185737,L h00000000
0.01857371,L h00000000
0.01857372,L h00000000
0.01857373,L h00000000
0.01857374,L h00000000
0.01857375,L h00000000
0.01857376,L h00000000
0.01857377,L h00000000
0.01857378,L h00000000
0.01857379,L h00000000
0.0185738,L h00000000
0.01857381,L h00000000
0.01857382,L h00000000
0.01857383,L h00000000
0.01857384,L h00000000
0.01857385,L h00000000
0.01857386,L h00000000
0.01857387,L h00000000
0.01857388,L h00000000
0.01857389,L h00000000
0.0185739,L h00000000
0.01857391,L h00000000
0.01857392,L h00000000
0.01857393,L h00000000
0.01857394,L h00000000
0.01857395,L h00000000
0.01857396,L h00000000
0.01857397,L h00000000
0.01857398,L h00000000
0.01857399,L h00000000
0.018574,L h00000000
0.01857401,L h00000000
0.01857402,L h00000000
0.01857403,L h00000000
0.01857404,L h00000000
0.01857405,L h00000000
0.01857406,L h00000000
0.01857407,L h00000000
0.01857408,L h00000000
0.01857409,L h00000000
0.0185741,L h00000000
0.01857411,L h00000000
0.01857412,L h00000000
0.01857413,L h00000000
0.01857414,L h00000000
0.01857415,L h00000000
0.01857416,L h00000000
0.01857417,L h00000000
0.01857418,L h00000000
0.01857419,L h00000000
0.0185742,L h00000000
0.01857421,L h00000000
0.01857422,L h00000000
0.01857423,L h00000000
0.01857424,L h00000000
0.01857425,L h00000000
0.01857426,L h00000000
0.01857427,L h00000000
0.01857428,L h00000000
0.01857429,L h00000000
0.0185743,L h00000000
0.01857431,L h00000000
0.01857432,L h00000000
0.01857433,L h00000000
0.01857434,L h00000000
0.01857435,L h00000000
0.01857436,L h00000000
0.01857437,L h00000000
0.01857438,L h00000000
0.01857439,L h00000000
0.0185744,L h00000000
0.01857441,L h00000000
0.01857442,L h00000000
0.01857443,L h00000000
0.01857444,L h00000000
0.01857445,L h00000000
0.01857446,L h00000000
0.01857447,L h00000000
0.01857448,L h00000000
0.01857449,L h00000000
0.0185745,L h00000000
0.01857451,L h00000000
0.01857452,L h00000000
0.01857453,L h00000000
0.01857454,L h00000000
0.01857455,L h00000000
0.01857456,L h00000000
0.01857457,L h00000000
0.01857458,L h00000000
0.01857459,L h00000000
0.0185746,L h00000000
0.01857461,L h00000000
0.01857462,L h00000000
0.01857463,L h00000000
0.01857464,L h00000000
0.01857465,L h00000000
0.01857466,L h00000000
0.01857467,L h00000000
0.01857468,L h00000000
0.01857469,L h00000000
0.0185747,L h00000000
0.01857471,L h00000000
0.01857472,L h00000000
0.01857473,L h00000000
0.01857474,L h00000000
0.01857475,L h00000000
0.01857476,L h00000000
0.01857477,L h00000000
0.01857478,L h00000000
0.01857479,L h00000000
0.0185748,L h00000000
0.01857481,L h00000000
0.01857482,L h00000000
0.01857483,L h00000000
0.01857484,L h00000000
0.01857485,L h00000000
0.01857486,L h00000000
0.01857487,L h00000000
0.01857488,L h00000000
0.01857489,L h00000000
0.0185749,L h00000000
0.01857491,L h00000000
0.01857492,L h00000000
0.01857493,L h00000000
0.01857494,L h00000000
0.01857495,L h00000000
0.01857496,L h00000000
0.01857497,L h00000000
0.01857498,L h00000000
0.01857499,L h00000000
0.018575,L h00000000
0.01857501,L h00000000
0.01857502,L h00000000
0.01857503,L h00000000
0.01857504,L h00000000
0.01857505,L h00000000
0.01857506,L h00000000
0.01857507,L h00000000
0.01857508,L h00000000
0.01857509,L h00000000
0.0185751,L h00000000
0.01857511,L h00000000
0.01857512,L h00000000
0.01857513,L h00000000
