#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A2E28D
#Date Time: 2026-04-02 18:40:56.302
#Sample rate: 1e+08Hz
#Samples: 4096

Time (s),I2S
0.01856372,R h00000000
0.01856373,R h00000000
0.01856374,R h00000000
0.01856375,R h00000000
0.01856376,R h00000000
0.01856377,R h00000000
0.01856378,R h00000000
0.01856379,R h00000000
0.0185638,R h00000000
0.01856381,R h00000000
0.01856382,R h00000000
0.01856383,R h00000000
0.01856384,R h00000000
0.01856385,R h00000000
0.01856386,R h00000000
0.01856387,R h00000000
0.01856388,R h00000000
0.01856389,R h00000000
0.0185639,R h00000000
0.01856391,R h00000000
0.01856392,R h00000000
0.01856393,R h00000000
0.01856394,R h00000000
0.01856395,R h00000000
0.01856396,R h00000000
0.01856397,R h00000000
0.01856398,R h00000000
0.01856399,R h00000000
0.018564,R h00000000
0.01856401,R h00000000
0.01856402,R h00000000
0.01856403,R h00000000
0.01856404,R h00000000
0.01856405,R h00000000
0.01856406,R h00000000
0.01856407,R h00000000
0.01856408,R h00000000
0.01856409,R h00000000
0.0185641,R h00000000
0.01856411,R h00000000
0.01856412,R h00000000
0.01856413,R h00000000
0.01856414,R h00000000
0.01856415,R h00000000
0.01856416,R h00000000
0.01856417,R h00000000
0.01856418,R h00000000
0.01856419,R h00000000
0.0185642,R h00000000
0.01856421,R h00000000
0.01856422,R h00000000
0.01856423,R h00000000
0.01856424,R h00000000
0.01856425,R h00000000
0.01856426,R h00000000
0.01856427,R h00000000
0.01856428,R h00000000
0.01856429,R h00000000
0.0185643,R h00000000
0.01856431,R h00000000
0.01856432,R h00000000
0.01856433,R h00000000
0.01856434,R h00000000
0.01856435,R h00000000
0.01856436,R h00000000
0.01856437,R h00000000
0.01856438,R h00000000
0.01856439,R h00000000
0.0185644,R h00000000
0.01856441,R h00000000
0.01856442,R h00000000
0.01856443,R h00000000
0.01856444,R h00000000
0.01856445,R h00000000
0.01856446,R h00000000
0.01856447,R h00000000
0.01856448,R h00000000
0.01856449,R h00000000
0.0185645,R h00000000
0.01856451,R h00000000
0.01856452,R h00000000
0.01856453,R h00000000
0.01856454,R h00000000
0.01856455,R h00000000
0.01856456,R h00000000
0.01856457,R h00000000
0.01856458,R h00000000
0.01856459,R h00000000
0.0185646,R h00000000
0.01856461,R h00000000
0.01856462,R h00000000
0.01856463,R h00000000
0.01856464,R h00000000
0.01856465,R h00000000
0.01856466,R h00000000
0.01856467,R h00000000
0.01856468,R h00000000
0.01856469,R h00000000
0.0185647,R h00000000
0.01856471,R h00000000
0.01856472,R h00000000
0.01856473,R h00000000
0.01856474,R h00000000
0.01856475,R h00000000
0.01856476,R h00000000
0.01856477,R h00000000
0.01856478,R h00000000
0.01856479,R h00000000
0.0185648,R h00000000
0.01856481,R h00000000
0.01856482,R h00000000
0.01856483,R h00000000
0.01856484,R h00000000
0.01856485,R h00000000
0.01856486,R h00000000
0.01856487,R h00000000
0.01856488,R h00000000
0.01856489,R h00000000
0.0185649,R h00000000
0.01856491,R h00000000
0.01856492,R h00000000
0.01856493,R h00000000
0.01856494,R h00000000
0.01856495,R h00000000
0.01856496,R h00000000
0.01856497,R h00000000
0.01856498,R h00000000
0.01856499,R h00000000
0.018565,R h00000000
0.01856501,R h00000000
0.01856502,R h00000000
0.01856503,X
0.01856504,X
0.01856505,X
0.01856506,X
0.01856507,X
0.01856508,X
0.01856509,X
0.0185651,X
0.01856511,X
0.01856512,X
0.01856513,X
0.01856514,X
0.01856515,X
0.01856516,X
0.01856517,X
0.01856518,X
0.01856519,X
0.0185652,X
0.01856521,X
0.01856522,X
0.01856523,X
0.01856524,X
0.01856525,X
0.01856526,X
0.01856527,X
0.01856528,X
0.01856529,X
0.0185653,X
0.01856531,X
0.01856532,X
0.01856533,X
0.01856534,X
0.01856535,L h00000000
0.01856536,L h00000000
0.01856537,L h00000000
0.01856538,L h00000000
0.01856539,L h00000000
0.0185654,L h00000000
0.01856541,L h00000000
0.01856542,L h00000000
0.01856543,L h00000000
0.01856544,L h00000000
0.01856545,L h00000000
0.01856546,L h00000000
0.01856547,L h00000000
0.01856548,L h00000000
0.01856549,L h00000000
0.0185655,L h00000000
0.01856551,L h00000000
0.01856552,L h00000000
0.01856553,L h00000000
0.01856554,L h00000000
0.01856555,L h00000000
0.01856556,L h00000000
0.01856557,L h00000000
0.01856558,L h00000000
0.01856559,L h00000000
0.0185656,L h00000000
0.01856561,L h00000000
0.01856562,L h00000000
0.01856563,L h00000000
0.01856564,L h00000000
0.01856565,L h00000000
0.01856566,L h00000000
0.01856567,L h00000000
0.01856568,L h00000000
0.01856569,L h00000000
0.0185657,L h00000000
0.01856571,L h00000000
0.01856572,L h00000000
0.01856573,L h00000000
0.01856574,L h00000000
0.01856575,L h00000000
0.01856576,L h00000000
0.01856577,L h00000000
0.01856578,L h00000000
0.01856579,L h00000000
0.0185658,L h00000000
0.01856581,L h00000000
0.01856582,L h00000000
0.01856583,L h00000000
0.01856584,L h00000000
0.01856585,L h00000000
0.01856586,L h00000000
0.01856587,L h00000000
0.01856588,L h00000000
0.01856589,L h00000000
0.0185659,L h00000000
0.01856591,L h00000000
0.01856592,L h00000000
0.01856593,L h00000000
0.01856594,L h00000000
0.01856595,L h00000000
0.01856596,L h00000000
0.01856597,L h00000000
0.01856598,L h00000000
0.01856599,L h00000000
0.018566,L h00000000
0.01856601,L h00000000
0.01856602,L h00000000
0.01856603,L h00000000
0.01856604,L h00000000
0.01856605,L h00000000
0.01856606,L h00000000
0.01856607,L h00000000
0.01856608,L h00000000
0.01856609,L h00000000
0.0185661,L h00000000
0.01856611,L h00000000
0.01856612,L h00000000
0.01856613,L h00000000
0.01856614,L h00000000
0.01856615,L h00000000
0.01856616,L h00000000
0.01856617,L h00000000
0.01856618,L h00000000
0.01856619,L h00000000
0.0185662,L h00000000
0.01856621,L h00000000
0.01856622,L h00000000
0.01856623,L h00000000
0.01856624,L h00000000
0.01856625,L h00000000
0.01856626,L h00000000
0.01856627,L h00000000
0.01856628,L h00000000
0.01856629,L h00000000
0.0185663,L h00000000
0.01856631,L h00000000
0.01856632,L h00000000
0.01856633,L h00000000
0.01856634,L h00000000
0.01856635,L h00000000
0.01856636,L h00000000
0.01856637,L h00000000
0.01856638,L h00000000
0.01856639,L h00000000
0.0185664,L h00000000
0.01856641,L h00000000
0.01856642,L h00000000
0.01856643,L h00000000
0.01856644,L h00000000
0.01856645,L h00000000
0.01856646,L h00000000
0.01856647,L h00000000
0.01856648,L h00000000
0.01856649,L h00000000
0.0185665,L h00000000
0.01856651,L h00000000
0.01856652,L h00000000
0.01856653,L h00000000
0.01856654,L h00000000
0.01856655,L h00000000
0.01856656,L h00000000
0.01856657,L h00000000
0.01856658,L h00000000
0.01856659,L h00000000
0.0185666,L h00000000
0.01856661,L h00000000
0.01856662,L h00000000
0.01856663,L h00000000
0.01856664,L h00000000
0.01856665,L h00000000
0.01856666,L h00000000
0.01856667,L h00000000
0.01856668,L h00000000
0.01856669,L h00000000
0.0185667,L h00000000
0.01856671,L h00000000
0.01856672,L h00000000
0.01856673,L h00000000
0.01856674,L h00000000
0.01856675,L h00000000
0.01856676,L h00000000
0.01856677,L h00000000
0.01856678,L h00000000
0.01856679,L h00000000
0.0185668,L h00000000
0.01856681,L h00000000
0.01856682,L h00000000
0.01856683,L h00000000
0.01856684,L h00000000
0.01856685,L h00000000
0.01856686,L h00000000
0.01856687,L h00000000
0.01856688,L h00000000
0.01856689,L h00000000
0.0185669,L h00000000
0.01856691,L h00000000
0.01856692,L h00000000
0.01856693,L h00000000
0.01856694,L h00000000
0.01856695,L h00000000
0.01856696,L h00000000
0.01856697,L h00000000
0.01856698,L h00000000
0.01856699,L h00000000
0.018567,L h00000000
0.01856701,L h00000000
0.01856702,L h00000000
0.01856703,L h00000000
0.01856704,L h00000000
0.01856705,L h00000000
0.01856706,L h00000000
0.01856707,L h00000000
0.01856708,L h00000000
0.01856709,L h00000000
0.0185671,L h00000000
0.01856711,L h00000000
0.01856712,L h00000000
0.01856713,L h00000000
0.01856714,L h00000000
0.01856715,L h00000000
0.01856716,L h00000000
0.01856717,L h00000000
0.01856718,L h00000000
0.01856719,L h00000000
0.0185672,L h00000000
0.01856721,L h00000000
0.01856722,L h00000000
0.01856723,L h00000000
0.01856724,L h00000000
0.01856725,L h00000000
0.01856726,L h00000000
0.01856727,L h00000000
0.01856728,L h00000000
0.01856729,L h00000000
0.0185673,L h00000000
0.01856731,L h00000000
0.01856732,L h00000000
0.01856733,L h00000000
0.01856734,L h00000000
0.01856735,L h00000000
0.01856736,L h00000000
0.01856737,L h00000000
0.01856738,L h00000000
0.01856739,L h00000000
0.0185674,L h00000000
0.01856741,L h00000000
0.01856742,L h00000000
0.01856743,L h00000000
0.01856744,L h00000000
0.01856745,L h00000000
0.01856746,L h00000000
0.01856747,L h00000000
0.01856748,L h00000000
0.01856749,L h00000000
0.0185675,L h00000000
0.01856751,L h00000000
0.01856752,L h00000000
0.01856753,L h00000000
0.01856754,L h00000000
0.01856755,L h00000000
0.01856756,L h00000000
0.01856757,L h00000000
0.01856758,L h00000000
0.01856759,L h00000000
0.0185676,L h00000000
0.01856761,L h00000000
0.01856762,L h00000000
0.01856763,L h00000000
0.01856764,L h00000000
0.01856765,L h00000000
0.01856766,L h00000000
0.01856767,L h00000000
0.01856768,L h00000000
0.01856769,L h00000000
0.0185677,L h00000000
0.01856771,L h00000000
0.01856772,L h00000000
0.01856773,L h00000000
0.01856774,L h00000000
0.01856775,L h00000000
0.01856776,L h00000000
0.01856777,L h00000000
0.01856778,L h00000000
0.01856779,L h00000000
0.0185678,L h00000000
0.01856781,L h00000000
0.01856782,L h00000000
0.01856783,L h00000000
0.01856784,L h00000000
0.01856785,L h00000000
0.01856786,L h00000000
0.01856787,L h00000000
0.01856788,L h00000000
0.01856789,L h00000000
0.0185679,L h00000000
0.01856791,L h00000000
0.01856792,L h00000000
0.01856793,L h00000000
0.01856794,L h00000000
0.01856795,L h00000000
0.01856796,L h00000000
0.01856797,L h00000000
0.01856798,L h00000000
0.01856799,L h00000000
0.018568,L h00000000
0.01856801,L h00000000
0.01856802,L h00000000
0.01856803,L h00000000
0.01856804,L h00000000
0.01856805,L h00000000
0.01856806,L h00000000
0.01856807,L h00000000
0.01856808,L h00000000
0.01856809,L h00000000
0.0185681,L h00000000
0.01856811,L h00000000
0.01856812,L h00000000
0.01856813,L h00000000
0.01856814,L h00000000
0.01856815,L h00000000
0.01856816,L h00000000
0.01856817,L h00000000
0.01856818,L h00000000
0.01856819,L h00000000
0.0185682,L h00000000
0.01856821,L h00000000
0.01856822,L h00000000
0.01856823,L h00000000
0.01856824,L h00000000
0.01856825,L h00000000
0.01856826,L h00000000
0.01856827,L h00000000
0.01856828,L h00000000
0.01856829,L h00000000
0.0185683,L h00000000
0.01856831,L h00000000
0.01856832,L h00000000
0.01856833,L h00000000
0.01856834,L h00000000
0.01856835,L h00000000
0.01856836,L h00000000
0.01856837,L h00000000
0.01856838,L h00000000
0.01856839,L h00000000
0.0185684,L h00000000
0.01856841,L h00000000
0.01856842,L h00000000
0.01856843,L h00000000
0.01856844,L h00000000
0.01856845,L h00000000
0.01856846,L h00000000
0.01856847,L h00000000
0.01856848,L h00000000
0.01856849,L h00000000
0.0185685,L h00000000
0.01856851,L h00000000
0.01856852,L h00000000
0.01856853,L h00000000
0.01856854,L h00000000
0.01856855,L h00000000
0.01856856,L h00000000
0.01856857,L h00000000
0.01856858,L h00000000
0.01856859,L h00000000
0.0185686,L h00000000
0.01856861,L h00000000
0.01856862,L h00000000
0.01856863,L h00000000
0.01856864,L h00000000
0.01856865,L h00000000
0.01856866,L h00000000
0.01856867,L h00000000
0.01856868,L h00000000
0.01856869,L h00000000
0.0185687,L h00000000
0.01856871,L h00000000
0.01856872,L h00000000
0.01856873,L h00000000
0.01856874,L h00000000
0.01856875,L h00000000
0.01856876,L h00000000
0.01856877,L h00000000
0.01856878,L h00000000
0.01856879,L h00000000
0.0185688,L h00000000
0.01856881,L h00000000
0.01856882,L h00000000
0.01856883,L h00000000
0.01856884,L h00000000
0.01856885,L h00000000
0.01856886,L h00000000
0.01856887,L h00000000
0.01856888,L h00000000
0.01856889,L h00000000
0.0185689,L h00000000
0.01856891,L h00000000
0.01856892,L h00000000
0.01856893,L h00000000
0.01856894,L h00000000
0.01856895,L h00000000
0.01856896,L h00000000
0.01856897,L h00000000
0.01856898,L h00000000
0.01856899,L h00000000
0.018569,L h00000000
0.01856901,L h00000000
0.01856902,L h00000000
0.01856903,L h00000000
0.01856904,L h00000000
0.01856905,L h00000000
0.01856906,L h00000000
0.01856907,L h00000000
0.01856908,L h00000000
0.01856909,L h00000000
0.0185691,L h00000000
0.01856911,L h00000000
0.01856912,L h00000000
0.01856913,L h00000000
0.01856914,L h00000000
0.01856915,L h00000000
0.01856916,L h00000000
0.01856917,L h00000000
0.01856918,L h00000000
0.01856919,L h00000000
0.0185692,L h00000000
0.01856921,L h00000000
0.01856922,L h00000000
0.01856923,L h00000000
0.01856924,L h00000000
0.01856925,L h00000000
0.01856926,L h00000000
0.01856927,L h00000000
0.01856928,L h00000000
0.01856929,L h00000000
0.0185693,L h00000000
0.01856931,L h00000000
0.01856932,L h00000000
0.01856933,L h00000000
0.01856934,L h00000000
0.01856935,L h00000000
0.01856936,L h00000000
0.01856937,L h00000000
0.01856938,L h00000000
0.01856939,L h00000000
0.0185694,L h00000000
0.01856941,L h00000000
0.01856942,L h00000000
0.01856943,L h00000000
0.01856944,L h00000000
0.01856945,L h00000000
0.01856946,L h00000000
0.01856947,L h00000000
0.01856948,L h00000000
0.01856949,L h00000000
0.0185695,L h00000000
0.01856951,L h00000000
0.01856952,L h00000000
0.01856953,L h00000000
0.01856954,L h00000000
0.01856955,L h00000000
0.01856956,L h00000000
0.01856957,L h00000000
0.01856958,L h00000000
0.01856959,L h00000000
0.0185696,L h00000000
0.01856961,L h00000000
0.01856962,L h00000000
0.01856963,L h00000000
0.01856964,L h00000000
0.01856965,L h00000000
0.01856966,L h00000000
0.01856967,L h00000000
0.01856968,L h00000000
0.01856969,L h00000000
0.0185697,L h00000000
0.01856971,L h00000000
0.01856972,L h00000000
0.01856973,L h00000000
0.01856974,L h00000000
0.01856975,L h00000000
0.01856976,L h00000000
0.01856977,L h00000000
0.01856978,L h00000000
0.01856979,L h00000000
0.0185698,L h00000000
0.01856981,L h00000000
0.01856982,L h00000000
0.01856983,L h00000000
0.01856984,L h00000000
0.01856985,L h00000000
0.01856986,L h00000000
0.01856987,L h00000000
0.01856988,L h00000000
0.01856989,L h00000000
0.0185699,L h00000000
0.01856991,L h00000000
0.01856992,L h00000000
0.01856993,L h00000000
0.01856994,L h00000000
0.01856995,L h00000000
0.01856996,L h00000000
0.01856997,L h00000000
0.01856998,L h00000000
0.01856999,L h00000000
0.01857,L h00000000
0.01857001,L h00000000
0.01857002,L h00000000
0.01857003,L h00000000
0.01857004,L h00000000
0.01857005,L h00000000
0.01857006,L h00000000
0.01857007,L h00000000
0.01857008,L h00000000
0.01857009,L h00000000
0.0185701,L h00000000
0.01857011,L h00000000
0.01857012,L h00000000
0.01857013,L h00000000
0.01857014,L h00000000
0.01857015,L h00000000
0.01857016,L h00000000
0.01857017,L h00000000
0.01857018,L h00000000
0.01857019,L h00000000
0.0185702,L h00000000
0.01857021,L h00000000
0.01857022,L h00000000
0.01857023,L h00000000
0.01857024,L h00000000
0.01857025,L h00000000
0.01857026,L h00000000
0.01857027,L h00000000
0.01857028,L h00000000
0.01857029,L h00000000
0.0185703,L h00000000
0.01857031,L h00000000
0.01857032,L h00000000
0.01857033,L h00000000
0.01857034,L h00000000
0.01857035,L h00000000
0.01857036,L h00000000
0.01857037,L h00000000
0.01857038,L h00000000
0.01857039,L h00000000
0.0185704,L h00000000
0.01857041,L h00000000
0.01857042,L h00000000
0.01857043,L h00000000
0.01857044,L h00000000
0.01857045,L h00000000
0.01857046,L h00000000
0.01857047,L h00000000
0.01857048,L h00000000
0.01857049,L h00000000
0.0185705,L h00000000
0.01857051,L h00000000
0.01857052,L h00000000
0.01857053,L h00000000
0.01857054,L h00000000
0.01857055,L h00000000
0.01857056,L h00000000
0.01857057,L h00000000
0.01857058,L h00000000
0.01857059,L h00000000
0.0185706,L h00000000
0.01857061,L h00000000
0.01857062,L h00000000
0.01857063,L h00000000
0.01857064,L h00000000
0.01857065,L h00000000
0.01857066,L h00000000
0.01857067,L h00000000
0.01857068,L h00000000
0.01857069,L h00000000
0.0185707,L h00000000
0.01857071,L h00000000
0.01857072,L h00000000
0.01857073,L h00000000
0.01857074,L h00000000
0.01857075,L h00000000
0.01857076,L h00000000
0.01857077,L h00000000
0.01857078,L h00000000
0.01857079,L h00000000
0.0185708,L h00000000
0.01857081,L h00000000
0.01857082,L h00000000
0.01857083,L h00000000
0.01857084,L h00000000
0.01857085,L h00000000
0.01857086,L h00000000
0.01857087,L h00000000
0.01857088,L h00000000
0.01857089,L h00000000
0.0185709,L h00000000
0.01857091,L h00000000
0.01857092,L h00000000
0.01857093,L h00000000
0.01857094,L h00000000
0.01857095,L h00000000
0.01857096,L h00000000
0.01857097,L h00000000
0.01857098,L h00000000
0.01857099,L h00000000
0.018571,L h00000000
0.01857101,L h00000000
0.01857102,L h00000000
0.01857103,L h00000000
0.01857104,L h00000000
0.01857105,L h00000000
0.01857106,L h00000000
0.01857107,L h00000000
0.01857108,L h00000000
0.01857109,L h00000000
0.0185711,L h00000000
0.01857111,L h00000000
0.01857112,L h00000000
0.01857113,L h00000000
0.01857114,L h00000000
0.01857115,L h00000000
0.01857116,L h00000000
0.01857117,L h00000000
0.01857118,L h00000000
0.01857119,L h00000000
0.0185712,L h00000000
0.01857121,L h00000000
0.01857122,L h00000000
0.01857123,L h00000000
0.01857124,L h00000000
0.01857125,L h00000000
0.01857126,L h00000000
0.01857127,L h00000000
0.01857128,L h00000000
0.01857129,L h00000000
0.0185713,L h00000000
0.01857131,L h00000000
0.01857132,L h00000000
0.01857133,L h00000000
0.01857134,L h00000000
0.01857135,L h00000000
0.01857136,L h00000000
0.01857137,L h00000000
0.01857138,L h00000000
0.01857139,L h00000000
0.0185714,L h00000000
0.01857141,L h00000000
0.01857142,L h00000000
0.01857143,L h00000000
0.01857144,L h00000000
0.01857145,L h00000000
0.01857146,L h00000000
0.01857147,L h00000000
0.01857148,L h00000000
0.01857149,L h00000000
0.0185715,L h00000000
0.01857151,L h00000000
0.01857152,L h00000000
0.01857153,L h00000000
0.01857154,L h00000000
0.01857155,L h00000000
0.01857156,L h00000000
0.01857157,L h00000000
0.01857158,L h00000000
0.01857159,L h00000000
0.0185716,L h00000000
0.01857161,L h00000000
0.01857162,L h00000000
0.01857163,L h00000000
0.01857164,L h00000000
0.01857165,L h00000000
0.01857166,L h00000000
0.01857167,L h00000000
0.01857168,L h00000000
0.01857169,L h00000000
0.0185717,L h00000000
0.01857171,L h00000000
0.01857172,L h00000000
0.01857173,L h00000000
0.01857174,L h00000000
0.01857175,L h00000000
0.01857176,L h00000000
0.01857177,L h00000000
0.01857178,L h00000000
0.01857179,L h00000000
0.0185718,L h00000000
0.01857181,L h00000000
0.01857182,L h00000000
0.01857183,L h00000000
0.01857184,L h00000000
0.01857185,L h00000000
0.01857186,L h00000000
0.01857187,L h00000000
0.01857188,L h00000000
0.01857189,L h00000000
0.0185719,L h00000000
0.01857191,L h00000000
0.01857192,L h00000000
0.01857193,L h00000000
0.01857194,L h00000000
0.01857195,L h00000000
0.01857196,L h00000000
0.01857197,L h00000000
0.01857198,L h00000000
0.01857199,L h00000000
0.018572,L h00000000
0.01857201,L h00000000
0.01857202,L h00000000
0.01857203,L h00000000
0.01857204,L h00000000
0.01857205,L h00000000
0.01857206,L h00000000
0.01857207,L h00000000
0.01857208,L h00000000
0.01857209,L h00000000
0.0185721,L h00000000
0.01857211,L h00000000
0.01857212,L h00000000
0.01857213,L h00000000
0.01857214,L h00000000
0.01857215,L h00000000
0.01857216,L h00000000
0.01857217,L h00000000
0.01857218,L h00000000
0.01857219,L h00000000
0.0185722,L h00000000
0.01857221,L h00000000
0.01857222,L h00000000
0.01857223,L h00000000
0.01857224,L h00000000
0.01857225,L h00000000
0.01857226,L h00000000
0.01857227,L h00000000
0.01857228,L h00000000
0.01857229,L h00000000
0.0185723,L h00000000
0.01857231,L h00000000
0.01857232,L h00000000
0.01857233,L h00000000
0.01857234,L h00000000
0.01857235,L h00000000
0.01857236,L h00000000
0.01857237,L h00000000
0.01857238,L h00000000
0.01857239,L h00000000
0.0185724,L h00000000
0.01857241,L h00000000
0.01857242,L h00000000
0.01857243,L h00000000
0.01857244,L h00000000
0.01857245,L h00000000
0.01857246,L h00000000
0.01857247,L h00000000
0.01857248,L h00000000
0.01857249,L h00000000
0.0185725,L h00000000
0.01857251,L h00000000
0.01857252,L h00000000
0.01857253,L h00000000
0.01857254,L h00000000
0.01857255,L h00000000
0.01857256,L h00000000
0.01857257,L h00000000
0.01857258,L h00000000
0.01857259,L h00000000
0.0185726,L h00000000
0.01857261,L h00000000
0.01857262,L h00000000
0.01857263,L h00000000
0.01857264,L h00000000
0.01857265,L h00000000
0.01857266,L h00000000
0.01857267,L h00000000
0.01857268,L h00000000
0.01857269,L h00000000
0.0185727,L h00000000
0.01857271,L h00000000
0.01857272,L h00000000
0.01857273,L h00000000
0.01857274,L h00000000
0.01857275,L h00000000
0.01857276,L h00000000
0.01857277,L h00000000
0.01857278,L h00000000
0.01857279,L h00000000
0.0185728,L h00000000
0.01857281,L h00000000
0.01857282,L h00000000
0.01857283,L h00000000
0.01857284,L h00000000
0.01857285,L h00000000
0.01857286,L h00000000
0.01857287,L h00000000
0.01857288,L h00000000
0.01857289,L h00000000
0.0185729,L h00000000
0.01857291,L h00000000
0.01857292,L h00000000
0.01857293,L h00000000
0.01857294,L h00000000
0.01857295,L h00000000
0.01857296,L h00000000
0.01857297,L h00000000
0.01857298,L h00000000
0.01857299,L h00000000
0.018573,L h00000000
0.01857301,L h00000000
0.01857302,L h00000000
0.01857303,L h00000000
0.01857304,L h00000000
0.01857305,L h00000000
0.01857306,L h00000000
0.01857307,L h00000000
0.01857308,L h00000000
0.01857309,L h00000000
0.0185731,L h00000000
0.01857311,L h00000000
0.01857312,L h00000000
0.01857313,L h00000000
0.01857314,L h00000000
0.01857315,L h00000000
0.01857316,L h00000000
0.01857317,L h00000000
0.01857318,L h00000000
0.01857319,L h00000000
0.0185732,L h00000000
0.01857321,L h00000000
0.01857322,L h00000000
0.01857323,L h00000000
0.01857324,L h00000000
0.01857325,L h00000000
0.01857326,L h00000000
0.01857327,L h00000000
0.01857328,L h00000000
0.01857329,L h00000000
0.0185733,L h00000000
0.01857331,L h00000000
0.01857332,L h00000000
0.01857333,L h00000000
0.01857334,L h00000000
0.01857335,L h00000000
0.01857336,L h00000000
0.01857337,L h00000000
0.01857338,L h00000000
0.01857339,L h00000000
0.0185734,L h00000000
0.01857341,L h00000000
0.01857342,L h00000000
0.01857343,L h00000000
0.01857344,L h00000000
0.01857345,L h00000000
0.01857346,L h00000000
0.01857347,L h00000000
0.01857348,L h00000000
0.01857349,L h00000000
0.0185735,L h00000000
0.01857351,L h00000000
0.01857352,L h00000000
0.01857353,L h00000000
0.01857354,L h00000000
0.01857355,L h00000000
0.01857356,L h00000000
0.01857357,L h00000000
0.01857358,L h00000000
0.01857359,L h00000000
0.0185736,L h00000000
0.01857361,L h00000000
0.01857362,L h00000000
0.01857363,L h00000000
0.01857364,L h00000000
0.01857365,L h00000000
0.01857366,L h00000000
0.01857367,L h00000000
0.01857368,L h00000000
0.01857369,L h00000000
0.0185737,L h00000000
0.01857371,L h00000000
0.01857372,L h00000000
0.01857373,L h00000000
0.01857374,L h00000000
0.01857375,L h00000000
0.01857376,L h00000000
0.01857377,L h00000000
0.01857378,L h00000000
0.01857379,L h00000000
0.0185738,L h00000000
0.01857381,L h00000000
0.01857382,L h00000000
0.01857383,L h00000000
0.01857384,L h00000000
0.01857385,L h00000000
0.01857386,L h00000000
0.01857387,L h00000000
0.01857388,L h00000000
0.01857389,L h00000000
0.0185739,L h00000000
0.01857391,L h00000000
0.01857392,L h00000000
0.01857393,L h00000000
0.01857394,L h00000000
0.01857395,L h00000000
0.01857396,L h00000000
0.01857397,L h00000000
0.01857398,L h00000000
0.01857399,L h00000000
0.018574,L h00000000
0.01857401,L h00000000
0.01857402,L h00000000
0.01857403,L h00000000
0.01857404,L h00000000
0.01857405,L h00000000
0.01857406,L h00000000
0.01857407,L h00000000
0.01857408,L h00000000
0.01857409,L h00000000
0.0185741,L h00000000
0.01857411,L h00000000
0.01857412,L h00000000
0.01857413,L h00000000
0.01857414,L h00000000
0.01857415,L h00000000
0.01857416,L h00000000
0.01857417,L h00000000
0.01857418,L h00000000
0.01857419,L h00000000
0.0185742,L h00000000
0.01857421,L h00000000
0.01857422,L h00000000
0.01857423,L h00000000
0.01857424,L h00000000
0.01857425,L h00000000
0.01857426,L h00000000
0.01857427,L h00000000
0.01857428,L h00000000
0.01857429,L h00000000
0.0185743,L h00000000
0.01857431,L h00000000
0.01857432,L h00000000
0.01857433,L h00000000
0.01857434,L h00000000
0.01857435,L h00000000
0.01857436,L h00000000
0.01857437,L h00000000
0.01857438,L h00000000
0.01857439,L h00000000
0.0185744,L h00000000
0.01857441,L h00000000
0.01857442,L h00000000
0.01857443,L h00000000
0.01857444,L h00000000
0.01857445,L h00000000
0.01857446,L h00000000
0.01857447,L h00000000
0.01857448,L h00000000
0.01857449,L h00000000
0.0185745,L h00000000
0.01857451,L h00000000
0.01857452,L h00000000
0.01857453,L h00000000
0.01857454,L h00000000
0.01857455,L h00000000
0.01857456,L h00000000
0.01857457,L h00000000
0.01857458,L h00000000
0.01857459,L h00000000
0.0185746,L h00000000
0.01857461,L h00000000
0.01857462,L h00000000
0.01857463,L h00000000
0.01857464,L h00000000
0.01857465,L h00000000
0.01857466,L h00000000
0.01857467,L h00000000
0.01857468,L h00000000
0.01857469,L h00000000
0.0185747,L h00000000
0.01857471,L h00000000
0.01857472,L h00000000
0.01857473,L h00000000
0.01857474,L h00000000
0.01857475,L h00000000
0.01857476,L h00000000
0.01857477,L h00000000
0.01857478,L h00000000
0.01857479,L h00000000
0.0185748,L h00000000
0.01857481,L h00000000
0.01857482,L h00000000
0.01857483,L h00000000
0.01857484,L h00000000
0.01857485,L h00000000
0.01857486,L h00000000
0.01857487,L h00000000
0.01857488,L h00000000
0.01857489,L h00000000
0.0185749,L h00000000
0.01857491,L h00000000
0.01857492,L h00000000
0.01857493,L h00000000
0.01857494,L h00000000
0.01857495,L h00000000
0.01857496,L h00000000
0.01857497,L h00000000
0.01857498,L h00000000
0.01857499,L h00000000
0.018575,L h00000000
0.01857501,L h00000000
0.01857502,L h00000000
0.01857503,L h00000000
0.01857504,L h00000000
0.01857505,L h00000000
0.01857506,L h00000000
0.01857507,L h00000000
0.01857508,L h00000000
0.01857509,L h00000000
0.0185751,L h00000000
0.01857511,L h00000000
0.01857512,L h00000000
0.01857513,L h00000000
0.01857514,L h00000000
0.01857515,L h00000000
0.01857516,L h00000000
0.01857517,L h00000000
0.01857518,L h00000000
0.01857519,L h00000000
0.0185752,L h00000000
0.01857521,L h00000000
0.01857522,L h00000000
0.01857523,L h00000000
0.01857524,L h00000000
0.01857525,L h00000000
0.01857526,L h00000000
0.01857527,X
0.01857528,X
0.01857529,X
0.0185753,X
0.01857531,X
0.01857532,X
0.01857533,X
0.01857534,X
0.01857535,X
0.01857536,X
0.01857537,X
0.01857538,X
0.01857539,X
0.0185754,X
0.01857541,X
0.01857542,X
0.01857543,X
0.01857544,X
0.01857545,X
0.01857546,X
0.01857547,X
