#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A2E28D
#Date Time: 2026-04-02 18:41:17.129
#Sample rate: 1e+08Hz
#Samples: 4096

Time (s),I2S
0.01856597,R h00000000
0.01856598,R h00000000
0.01856599,R h00000000
0.018566,R h00000000
0.01856601,R h00000000
0.01856602,R h00000000
0.01856603,R h00000000
0.01856604,R h00000000
0.01856605,R h00000000
0.01856606,R h00000000
0.01856607,R h00000000
0.01856608,R h00000000
0.01856609,R h00000000
0.0185661,R h00000000
0.01856611,R h00000000
0.01856612,R h00000000
0.01856613,R h00000000
0.01856614,R h00000000
0.01856615,R h00000000
0.01856616,R h00000000
0.01856617,R h00000000
0.01856618,R h00000000
0.01856619,R h00000000
0.0185662,R h00000000
0.01856621,R h00000000
0.01856622,R h00000000
0.01856623,R h00000000
0.01856624,R h00000000
0.01856625,R h00000000
0.01856626,R h00000000
0.01856627,R h00000000
0.01856628,R h00000000
0.01856629,R h00000000
0.0185663,R h00000000
0.01856631,R h00000000
0.01856632,R h00000000
0.01856633,R h00000000
0.01856634,R h00000000
0.01856635,R h00000000
0.01856636,R h00000000
0.01856637,R h00000000
0.01856638,R h00000000
0.01856639,R h00000000
0.0185664,R h00000000
0.01856641,R h00000000
0.01856642,R h00000000
0.01856643,R h00000000
0.01856644,R h00000000
0.01856645,R h00000000
0.01856646,R h00000000
0.01856647,R h00000000
0.01856648,R h00000000
0.01856649,R h00000000
0.0185665,R h00000000
0.01856651,R h00000000
0.01856652,R h00000000
0.01856653,R h00000000
0.01856654,R h00000000
0.01856655,R h00000000
0.01856656,R h00000000
0.01856657,R h00000000
0.01856658,R h00000000
0.01856659,R h00000000
0.0185666,R h00000000
0.01856661,R h00000000
0.01856662,R h00000000
0.01856663,R h00000000
0.01856664,R h00000000
0.01856665,R h00000000
0.01856666,R h00000000
0.01856667,R h00000000
0.01856668,R h00000000
0.01856669,R h00000000
0.0185667,R h00000000
0.01856671,R h00000000
0.01856672,R h00000000
0.01856673,R h00000000
0.01856674,R h00000000
0.01856675,R h00000000
0.01856676,R h00000000
0.01856677,R h00000000
0.01856678,R h00000000
0.01856679,R h00000000
0.0185668,R h00000000
0.01856681,R h00000000
0.01856682,R h00000000
0.01856683,R h00000000
0.01856684,R h00000000
0.01856685,R h00000000
0.01856686,R h00000000
0.01856687,R h00000000
0.01856688,R h00000000
0.01856689,R h00000000
0.0185669,R h00000000
0.01856691,R h00000000
0.01856692,R h00000000
0.01856693,R h00000000
0.01856694,R h00000000
0.01856695,R h00000000
0.01856696,R h00000000
0.01856697,R h00000000
0.01856698,R h00000000
0.01856699,R h00000000
0.018567,R h00000000
0.01856701,R h00000000
0.01856702,R h00000000
0.01856703,R h00000000
0.01856704,R h00000000
0.01856705,R h00000000
0.01856706,R h00000000
0.01856707,R h00000000
0.01856708,R h00000000
0.01856709,R h00000000
0.0185671,R h00000000
0.01856711,R h00000000
0.01856712,R h00000000
0.01856713,R h00000000
0.01856714,R h00000000
0.01856715,R h00000000
0.01856716,R h00000000
0.01856717,R h00000000
0.01856718,R h00000000
0.01856719,R h00000000
0.0185672,R h00000000
0.01856721,R h00000000
0.01856722,R h00000000
0.01856723,R h00000000
0.01856724,R h00000000
0.01856725,R h00000000
0.01856726,R h00000000
0.01856727,R h00000000
0.01856728,R h00000000
0.01856729,R h00000000
0.0185673,R h00000000
0.01856731,R h00000000
0.01856732,R h00000000
0.01856733,R h00000000
0.01856734,R h00000000
0.01856735,R h00000000
0.01856736,R h00000000
0.01856737,R h00000000
0.01856738,R h00000000
0.01856739,R h00000000
0.0185674,R h00000000
0.01856741,R h00000000
0.01856742,R h00000000
0.01856743,R h00000000
0.01856744,R h00000000
0.01856745,R h00000000
0.01856746,R h00000000
0.01856747,R h00000000
0.01856748,R h00000000
0.01856749,R h00000000
0.0185675,R h00000000
0.01856751,R h00000000
0.01856752,R h00000000
0.01856753,R h00000000
0.01856754,R h00000000
0.01856755,R h00000000
0.01856756,R h00000000
0.01856757,R h00000000
0.01856758,R h00000000
0.01856759,R h00000000
0.0185676,R h00000000
0.01856761,R h00000000
0.01856762,R h00000000
0.01856763,R h00000000
0.01856764,R h00000000
0.01856765,R h00000000
0.01856766,R h00000000
0.01856767,R h00000000
0.01856768,R h00000000
0.01856769,R h00000000
0.0185677,R h00000000
0.01856771,R h00000000
0.01856772,R h00000000
0.01856773,R h00000000
0.01856774,R h00000000
0.01856775,R h00000000
0.01856776,R h00000000
0.01856777,R h00000000
0.01856778,R h00000000
0.01856779,R h00000000
0.0185678,R h00000000
0.01856781,R h00000000
0.01856782,R h00000000
0.01856783,R h00000000
0.01856784,R h00000000
0.01856785,R h00000000
0.01856786,R h00000000
0.01856787,R h00000000
0.01856788,R h00000000
0.01856789,R h00000000
0.0185679,R h00000000
0.01856791,R h00000000
0.01856792,R h00000000
0.01856793,R h00000000
0.01856794,R h00000000
0.01856795,R h00000000
0.01856796,R h00000000
0.01856797,R h00000000
0.01856798,R h00000000
0.01856799,R h00000000
0.018568,R h00000000
0.01856801,R h00000000
0.01856802,R h00000000
0.01856803,R h00000000
0.01856804,R h00000000
0.01856805,R h00000000
0.01856806,R h00000000
0.01856807,R h00000000
0.01856808,R h00000000
0.01856809,R h00000000
0.0185681,R h00000000
0.01856811,R h00000000
0.01856812,R h00000000
0.01856813,R h00000000
0.01856814,R h00000000
0.01856815,R h00000000
0.01856816,R h00000000
0.01856817,R h00000000
0.01856818,R h00000000
0.01856819,R h00000000
0.0185682,R h00000000
0.01856821,R h00000000
0.01856822,R h00000000
0.01856823,R h00000000
0.01856824,R h00000000
0.01856825,R h00000000
0.01856826,R h00000000
0.01856827,R h00000000
0.01856828,R h00000000
0.01856829,R h00000000
0.0185683,R h00000000
0.01856831,R h00000000
0.01856832,R h00000000
0.01856833,R h00000000
0.01856834,R h00000000
0.01856835,R h00000000
0.01856836,R h00000000
0.01856837,R h00000000
0.01856838,R h00000000
0.01856839,R h00000000
0.0185684,R h00000000
0.01856841,R h00000000
0.01856842,R h00000000
0.01856843,R h00000000
0.01856844,R h00000000
0.01856845,R h00000000
0.01856846,R h00000000
0.01856847,R h00000000
0.01856848,R h00000000
0.01856849,R h00000000
0.0185685,R h00000000
0.01856851,R h00000000
0.01856852,R h00000000
0.01856853,R h00000000
0.01856854,R h00000000
0.01856855,R h00000000
0.01856856,R h00000000
0.01856857,R h00000000
0.01856858,R h00000000
0.01856859,R h00000000
0.0185686,R h00000000
0.01856861,R h00000000
0.01856862,R h00000000
0.01856863,R h00000000
0.01856864,R h00000000
0.01856865,R h00000000
0.01856866,R h00000000
0.01856867,R h00000000
0.01856868,R h00000000
0.01856869,R h00000000
0.0185687,R h00000000
0.01856871,R h00000000
0.01856872,R h00000000
0.01856873,R h00000000
0.01856874,R h00000000
0.01856875,R h00000000
0.01856876,R h00000000
0.01856877,R h00000000
0.01856878,R h00000000
0.01856879,R h00000000
0.0185688,R h00000000
0.01856881,R h00000000
0.01856882,R h00000000
0.01856883,R h00000000
0.01856884,R h00000000
0.01856885,R h00000000
0.01856886,R h00000000
0.01856887,R h00000000
0.01856888,R h00000000
0.01856889,R h00000000
0.0185689,R h00000000
0.01856891,R h00000000
0.01856892,R h00000000
0.01856893,R h00000000
0.01856894,R h00000000
0.01856895,R h00000000
0.01856896,R h00000000
0.01856897,R h00000000
0.01856898,R h00000000
0.01856899,R h00000000
0.018569,R h00000000
0.01856901,R h00000000
0.01856902,R h00000000
0.01856903,R h00000000
0.01856904,R h00000000
0.01856905,R h00000000
0.01856906,R h00000000
0.01856907,R h00000000
0.01856908,R h00000000
0.01856909,R h00000000
0.0185691,R h00000000
0.01856911,R h00000000
0.01856912,R h00000000
0.01856913,R h00000000
0.01856914,R h00000000
0.01856915,R h00000000
0.01856916,R h00000000
0.01856917,R h00000000
0.01856918,R h00000000
0.01856919,R h00000000
0.0185692,R h00000000
0.01856921,R h00000000
0.01856922,R h00000000
0.01856923,R h00000000
0.01856924,R h00000000
0.01856925,R h00000000
0.01856926,R h00000000
0.01856927,R h00000000
0.01856928,R h00000000
0.01856929,R h00000000
0.0185693,R h00000000
0.01856931,R h00000000
0.01856932,R h00000000
0.01856933,R h00000000
0.01856934,R h00000000
0.01856935,R h00000000
0.01856936,R h00000000
0.01856937,R h00000000
0.01856938,R h00000000
0.01856939,R h00000000
0.0185694,R h00000000
0.01856941,R h00000000
0.01856942,R h00000000
0.01856943,R h00000000
0.01856944,R h00000000
0.01856945,R h00000000
0.01856946,R h00000000
0.01856947,R h00000000
0.01856948,R h00000000
0.01856949,R h00000000
0.0185695,R h00000000
0.01856951,R h00000000
0.01856952,R h00000000
0.01856953,R h00000000
0.01856954,R h00000000
0.01856955,R h00000000
0.01856956,R h00000000
0.01856957,R h00000000
0.01856958,R h00000000
0.01856959,R h00000000
0.0185696,R h00000000
0.01856961,R h00000000
0.01856962,R h00000000
0.01856963,R h00000000
0.01856964,R h00000000
0.01856965,R h00000000
0.01856966,R h00000000
0.01856967,R h00000000
0.01856968,R h00000000
0.01856969,R h00000000
0.0185697,R h00000000
0.01856971,R h00000000
0.01856972,R h00000000
0.01856973,R h00000000
0.01856974,R h00000000
0.01856975,R h00000000
0.01856976,R h00000000
0.01856977,R h00000000
0.01856978,R h00000000
0.01856979,R h00000000
0.0185698,R h00000000
0.01856981,R h00000000
0.01856982,R h00000000
0.01856983,R h00000000
0.01856984,R h00000000
0.01856985,R h00000000
0.01856986,R h00000000
0.01856987,R h00000000
0.01856988,R h00000000
0.01856989,R h00000000
0.0185699,R h00000000
0.01856991,R h00000000
0.01856992,R h00000000
0.01856993,R h00000000
0.01856994,R h00000000
0.01856995,R h00000000
0.01856996,R h00000000
0.01856997,R h00000000
0.01856998,R h00000000
0.01856999,R h00000000
0.01857,R h00000000
0.01857001,R h00000000
0.01857002,R h00000000
0.01857003,R h00000000
0.01857004,R h00000000
0.01857005,R h00000000
0.01857006,R h00000000
0.01857007,R h00000000
0.01857008,R h00000000
0.01857009,R h00000000
0.0185701,R h00000000
0.01857011,R h00000000
0.01857012,R h00000000
0.01857013,R h00000000
0.01857014,R h00000000
0.01857015,R h00000000
0.01857016,R h00000000
0.01857017,R h00000000
0.01857018,R h00000000
0.01857019,R h00000000
0.0185702,R h00000000
0.01857021,R h00000000
0.01857022,R h00000000
0.01857023,R h00000000
0.01857024,R h00000000
0.01857025,R h00000000
0.01857026,R h00000000
0.01857027,R h00000000
0.01857028,R h00000000
0.01857029,R h00000000
0.0185703,R h00000000
0.01857031,R h00000000
0.01857032,R h00000000
0.01857033,R h00000000
0.01857034,R h00000000
0.01857035,R h00000000
0.01857036,R h00000000
0.01857037,R h00000000
0.01857038,R h00000000
0.01857039,R h00000000
0.0185704,R h00000000
0.01857041,R h00000000
0.01857042,R h00000000
0.01857043,R h00000000
0.01857044,R h00000000
0.01857045,R h00000000
0.01857046,R h00000000
0.01857047,R h00000000
0.01857048,R h00000000
0.01857049,R h00000000
0.0185705,R h00000000
0.01857051,R h00000000
0.01857052,R h00000000
0.01857053,R h00000000
0.01857054,R h00000000
0.01857055,R h00000000
0.01857056,R h00000000
0.01857057,R h00000000
0.01857058,R h00000000
0.01857059,R h00000000
0.0185706,R h00000000
0.01857061,R h00000000
0.01857062,R h00000000
0.01857063,R h00000000
0.01857064,R h00000000
0.01857065,R h00000000
0.01857066,R h00000000
0.01857067,R h00000000
0.01857068,X
0.01857069,X
0.0185707,X
0.01857071,X
0.01857072,X
0.01857073,X
0.01857074,X
0.01857075,X
0.01857076,X
0.01857077,X
0.01857078,X
0.01857079,X
0.0185708,X
0.01857081,X
0.01857082,X
0.01857083,X
0.01857084,X
0.01857085,X
0.01857086,X
0.01857087,X
0.01857088,X
0.01857089,X
0.0185709,X
0.01857091,X
0.01857092,X
0.01857093,X
0.01857094,X
0.01857095,X
0.01857096,X
0.01857097,X
0.01857098,X
0.01857099,X
0.018571,L h00000000
0.01857101,L h00000000
0.01857102,L h00000000
0.01857103,L h00000000
0.01857104,L h00000000
0.01857105,L h00000000
0.01857106,L h00000000
0.01857107,L h00000000
0.01857108,L h00000000
0.01857109,L h00000000
0.0185711,L h00000000
0.01857111,L h00000000
0.01857112,L h00000000
0.01857113,L h00000000
0.01857114,L h00000000
0.01857115,L h00000000
0.01857116,L h00000000
0.01857117,L h00000000
0.01857118,L h00000000
0.01857119,L h00000000
0.0185712,L h00000000
0.01857121,L h00000000
0.01857122,L h00000000
0.01857123,L h00000000
0.01857124,L h00000000
0.01857125,L h00000000
0.01857126,L h00000000
0.01857127,L h00000000
0.01857128,L h00000000
0.01857129,L h00000000
0.0185713,L h00000000
0.01857131,L h00000000
0.01857132,L h00000000
0.01857133,L h00000000
0.01857134,L h00000000
0.01857135,L h00000000
0.01857136,L h00000000
0.01857137,L h00000000
0.01857138,L h00000000
0.01857139,L h00000000
0.0185714,L h00000000
0.01857141,L h00000000
0.01857142,L h00000000
0.01857143,L h00000000
0.01857144,L h00000000
0.01857145,L h00000000
0.01857146,L h00000000
0.01857147,L h00000000
0.01857148,L h00000000
0.01857149,L h00000000
0.0185715,L h00000000
0.01857151,L h00000000
0.01857152,L h00000000
0.01857153,L h00000000
0.01857154,L h00000000
0.01857155,L h00000000
0.01857156,L h00000000
0.01857157,L h00000000
0.01857158,L h00000000
0.01857159,L h00000000
0.0185716,L h00000000
0.01857161,L h00000000
0.01857162,L h00000000
0.01857163,L h00000000
0.01857164,L h00000000
0.01857165,L h00000000
0.01857166,L h00000000
0.01857167,L h00000000
0.01857168,L h00000000
0.01857169,L h00000000
0.0185717,L h00000000
0.01857171,L h00000000
0.01857172,L h00000000
0.01857173,L h00000000
0.01857174,L h00000000
0.01857175,L h00000000
0.01857176,L h00000000
0.01857177,L h00000000
0.01857178,L h00000000
0.01857179,L h00000000
0.0185718,L h00000000
0.01857181,L h00000000
0.01857182,L h00000000
0.01857183,L h00000000
0.01857184,L h00000000
0.01857185,L h00000000
0.01857186,L h00000000
0.01857187,L h00000000
0.01857188,L h00000000
0.01857189,L h00000000
0.0185719,L h00000000
0.01857191,L h00000000
0.01857192,L h00000000
0.01857193,L h00000000
0.01857194,L h00000000
0.01857195,L h00000000
0.01857196,L h00000000
0.01857197,L h00000000
0.01857198,L h00000000
0.01857199,L h00000000
0.018572,L h00000000
0.01857201,L h00000000
0.01857202,L h00000000
0.01857203,L h00000000
0.01857204,L h00000000
0.01857205,L h00000000
0.01857206,L h00000000
0.01857207,L h00000000
0.01857208,L h00000000
0.01857209,L h00000000
0.0185721,L h00000000
0.01857211,L h00000000
0.01857212,L h00000000
0.01857213,L h00000000
0.01857214,L h00000000
0.01857215,L h00000000
0.01857216,L h00000000
0.01857217,L h00000000
0.01857218,L h00000000
0.01857219,L h00000000
0.0185722,L h00000000
0.01857221,L h00000000
0.01857222,L h00000000
0.01857223,L h00000000
0.01857224,L h00000000
0.01857225,L h00000000
0.01857226,L h00000000
0.01857227,L h00000000
0.01857228,L h00000000
0.01857229,L h00000000
0.0185723,L h00000000
0.01857231,L h00000000
0.01857232,L h00000000
0.01857233,L h00000000
0.01857234,L h00000000
0.01857235,L h00000000
0.01857236,L h00000000
0.01857237,L h00000000
0.01857238,L h00000000
0.01857239,L h00000000
0.0185724,L h00000000
0.01857241,L h00000000
0.01857242,L h00000000
0.01857243,L h00000000
0.01857244,L h00000000
0.01857245,L h00000000
0.01857246,L h00000000
0.01857247,L h00000000
0.01857248,L h00000000
0.01857249,L h00000000
0.0185725,L h00000000
0.01857251,L h00000000
0.01857252,L h00000000
0.01857253,L h00000000
0.01857254,L h00000000
0.01857255,L h00000000
0.01857256,L h00000000
0.01857257,L h00000000
0.01857258,L h00000000
0.01857259,L h00000000
0.0185726,L h00000000
0.01857261,L h00000000
0.01857262,L h00000000
0.01857263,L h00000000
0.01857264,L h00000000
0.01857265,L h00000000
0.01857266,L h00000000
0.01857267,L h00000000
0.01857268,L h00000000
0.01857269,L h00000000
0.0185727,L h00000000
0.01857271,L h00000000
0.01857272,L h00000000
0.01857273,L h00000000
0.01857274,L h00000000
0.01857275,L h00000000
0.01857276,L h00000000
0.01857277,L h00000000
0.01857278,L h00000000
0.01857279,L h00000000
0.0185728,L h00000000
0.01857281,L h00000000
0.01857282,L h00000000
0.01857283,L h00000000
0.01857284,L h00000000
0.01857285,L h00000000
0.01857286,L h00000000
0.01857287,L h00000000
0.01857288,L h00000000
0.01857289,L h00000000
0.0185729,L h00000000
0.01857291,L h00000000
0.01857292,L h00000000
0.01857293,L h00000000
0.01857294,L h00000000
0.01857295,L h00000000
0.01857296,L h00000000
0.01857297,L h00000000
0.01857298,L h00000000
0.01857299,L h00000000
0.018573,L h00000000
0.01857301,L h00000000
0.01857302,L h00000000
0.01857303,L h00000000
0.01857304,L h00000000
0.01857305,L h00000000
0.01857306,L h00000000
0.01857307,L h00000000
0.01857308,L h00000000
0.01857309,L h00000000
0.0185731,L h00000000
0.01857311,L h00000000
0.01857312,L h00000000
0.01857313,L h00000000
0.01857314,L h00000000
0.01857315,L h00000000
0.01857316,L h00000000
0.01857317,L h00000000
0.01857318,L h00000000
0.01857319,L h00000000
0.0185732,L h00000000
0.01857321,L h00000000
0.01857322,L h00000000
0.01857323,L h00000000
0.01857324,L h00000000
0.01857325,L h00000000
0.01857326,L h00000000
0.01857327,L h00000000
0.01857328,L h00000000
0.01857329,L h00000000
0.0185733,L h00000000
0.01857331,L h00000000
0.01857332,L h00000000
0.01857333,L h00000000
0.01857334,L h00000000
0.01857335,L h00000000
0.01857336,L h00000000
0.01857337,L h00000000
0.01857338,L h00000000
0.01857339,L h00000000
0.0185734,L h00000000
0.01857341,L h00000000
0.01857342,L h00000000
0.01857343,L h00000000
0.01857344,L h00000000
0.01857345,L h00000000
0.01857346,L h00000000
0.01857347,L h00000000
0.01857348,L h00000000
0.01857349,L h00000000
0.0185735,L h00000000
0.01857351,L h00000000
0.01857352,L h00000000
0.01857353,L h00000000
0.01857354,L h00000000
0.01857355,L h00000000
0.01857356,L h00000000
0.01857357,L h00000000
0.01857358,L h00000000
0.01857359,L h00000000
0.0185736,L h00000000
0.01857361,L h00000000
0.01857362,L h00000000
0.01857363,L h00000000
0.01857364,L h00000000
0.01857365,L h00000000
0.01857366,L h00000000
0.01857367,L h00000000
0.01857368,L h00000000
0.01857369,L h00000000
0.0185737,L h00000000
0.01857371,L h00000000
0.01857372,L h00000000
0.01857373,L h00000000
0.01857374,L h00000000
0.01857375,L h00000000
0.01857376,L h00000000
0.01857377,L h00000000
0.01857378,L h00000000
0.01857379,L h00000000
0.0185738,L h00000000
0.01857381,L h00000000
0.01857382,L h00000000
0.01857383,L h00000000
0.01857384,L h00000000
0.01857385,L h00000000
0.01857386,L h00000000
0.01857387,L h00000000
0.01857388,L h00000000
0.01857389,L h00000000
0.0185739,L h00000000
0.01857391,L h00000000
0.01857392,L h00000000
0.01857393,L h00000000
0.01857394,L h00000000
0.01857395,L h00000000
0.01857396,L h00000000
0.01857397,L h00000000
0.01857398,L h00000000
0.01857399,L h00000000
0.018574,L h00000000
0.01857401,L h00000000
0.01857402,L h00000000
0.01857403,L h00000000
0.01857404,L h00000000
0.01857405,L h00000000
0.01857406,L h00000000
0.01857407,L h00000000
0.01857408,L h00000000
0.01857409,L h00000000
0.0185741,L h00000000
0.01857411,L h00000000
0.01857412,L h00000000
0.01857413,L h00000000
0.01857414,L h00000000
0.01857415,L h00000000
0.01857416,L h00000000
0.01857417,L h00000000
0.01857418,L h00000000
0.01857419,L h00000000
0.0185742,L h00000000
0.01857421,L h00000000
0.01857422,L h00000000
0.01857423,L h00000000
0.01857424,L h00000000
0.01857425,L h00000000
0.01857426,L h00000000
0.01857427,L h00000000
0.01857428,L h00000000
0.01857429,L h00000000
0.0185743,L h00000000
0.01857431,L h00000000
0.01857432,L h00000000
0.01857433,L h00000000
0.01857434,L h00000000
0.01857435,L h00000000
0.01857436,L h00000000
0.01857437,L h00000000
0.01857438,L h00000000
0.01857439,L h00000000
0.0185744,L h00000000
0.01857441,L h00000000
0.01857442,L h00000000
0.01857443,L h00000000
0.01857444,L h00000000
0.01857445,L h00000000
0.01857446,L h00000000
0.01857447,L h00000000
0.01857448,L h00000000
0.01857449,L h00000000
0.0185745,L h00000000
0.01857451,L h00000000
0.01857452,L h00000000
0.01857453,L h00000000
0.01857454,L h00000000
0.01857455,L h00000000
0.01857456,L h00000000
0.01857457,L h00000000
0.01857458,L h00000000
0.01857459,L h00000000
0.0185746,L h00000000
0.01857461,L h00000000
0.01857462,L h00000000
0.01857463,L h00000000
0.01857464,L h00000000
0.01857465,L h00000000
0.01857466,L h00000000
0.01857467,L h00000000
0.01857468,L h00000000
0.01857469,L h00000000
0.0185747,L h00000000
0.01857471,L h00000000
0.01857472,L h00000000
0.01857473,L h00000000
0.01857474,L h00000000
0.01857475,L h00000000
0.01857476,L h00000000
0.01857477,L h00000000
0.01857478,L h00000000
0.01857479,L h00000000
0.0185748,L h00000000
0.01857481,L h00000000
0.01857482,L h00000000
0.01857483,L h00000000
0.01857484,L h00000000
0.01857485,L h00000000
0.01857486,L h00000000
0.01857487,L h00000000
0.01857488,L h00000000
0.01857489,L h00000000
0.0185749,L h00000000
0.01857491,L h00000000
0.01857492,L h00000000
0.01857493,L h00000000
0.01857494,L h00000000
0.01857495,L h00000000
0.01857496,L h00000000
0.01857497,L h00000000
0.01857498,L h00000000
0.01857499,L h00000000
0.018575,L h00000000
0.01857501,L h00000000
0.01857502,L h00000000
0.01857503,L h00000000
0.01857504,L h00000000
0.01857505,L h00000000
0.01857506,L h00000000
0.01857507,L h00000000
0.01857508,L h00000000
0.01857509,L h00000000
0.0185751,L h00000000
0.01857511,L h00000000
0.01857512,L h00000000
0.01857513,L h00000000
0.01857514,L h00000000
0.01857515,L h00000000
0.01857516,L h00000000
0.01857517,L h00000000
0.01857518,L h00000000
0.01857519,L h00000000
0.0185752,L h00000000
0.01857521,L h00000000
0.01857522,L h00000000
0.01857523,L h00000000
0.01857524,L h00000000
0.01857525,L h00000000
0.01857526,L h00000000
0.01857527,L h00000000
0.01857528,L h00000000
0.01857529,L h00000000
0.0185753,L h00000000
0.01857531,L h00000000
0.01857532,L h00000000
0.01857533,L h00000000
0.01857534,L h00000000
0.01857535,L h00000000
0.01857536,L h00000000
0.01857537,L h00000000
0.01857538,L h00000000
0.01857539,L h00000000
0.0185754,L h00000000
0.01857541,L h00000000
0.01857542,L h00000000
0.01857543,L h00000000
0.01857544,L h00000000
0.01857545,L h00000000
0.01857546,L h00000000
0.01857547,L h00000000
0.01857548,L h00000000
0.01857549,L h00000000
0.0185755,L h00000000
0.01857551,L h00000000
0.01857552,L h00000000
0.01857553,L h00000000
0.01857554,L h00000000
0.01857555,L h00000000
0.01857556,L h00000000
0.01857557,L h00000000
0.01857558,L h00000000
0.01857559,L h00000000
0.0185756,L h00000000
0.01857561,L h00000000
0.01857562,L h00000000
0.01857563,L h00000000
0.01857564,L h00000000
0.01857565,L h00000000
0.01857566,L h00000000
0.01857567,L h00000000
0.01857568,L h00000000
0.01857569,L h00000000
0.0185757,L h00000000
0.01857571,L h00000000
0.01857572,L h00000000
0.01857573,L h00000000
0.01857574,L h00000000
0.01857575,L h00000000
0.01857576,L h00000000
0.01857577,L h00000000
0.01857578,L h00000000
0.01857579,L h00000000
0.0185758,L h00000000
0.01857581,L h00000000
0.01857582,L h00000000
0.01857583,L h00000000
0.01857584,L h00000000
0.01857585,L h00000000
0.01857586,L h00000000
0.01857587,L h00000000
0.01857588,L h00000000
0.01857589,L h00000000
0.0185759,L h00000000
0.01857591,L h00000000
0.01857592,L h00000000
0.01857593,L h00000000
0.01857594,L h00000000
0.01857595,L h00000000
0.01857596,L h00000000
0.01857597,L h00000000
0.01857598,L h00000000
0.01857599,L h00000000
0.018576,L h00000000
0.01857601,L h00000000
0.01857602,L h00000000
0.01857603,L h00000000
0.01857604,L h00000000
0.01857605,L h00000000
0.01857606,L h00000000
0.01857607,L h00000000
0.01857608,L h00000000
0.01857609,L h00000000
0.0185761,L h00000000
0.01857611,L h00000000
0.01857612,L h00000000
0.01857613,L h00000000
0.01857614,L h00000000
0.01857615,L h00000000
0.01857616,L h00000000
0.01857617,L h00000000
0.01857618,L h00000000
0.01857619,L h00000000
0.0185762,L h00000000
0.01857621,L h00000000
0.01857622,L h00000000
0.01857623,L h00000000
0.01857624,L h00000000
0.01857625,L h00000000
0.01857626,L h00000000
0.01857627,L h00000000
0.01857628,L h00000000
0.01857629,L h00000000
0.0185763,L h00000000
0.01857631,L h00000000
0.01857632,L h00000000
0.01857633,L h00000000
0.01857634,L h00000000
0.01857635,L h00000000
0.01857636,L h00000000
0.01857637,L h00000000
0.01857638,L h00000000
0.01857639,L h00000000
0.0185764,L h00000000
0.01857641,L h00000000
0.01857642,L h00000000
0.01857643,L h00000000
0.01857644,L h00000000
0.01857645,L h00000000
0.01857646,L h00000000
0.01857647,L h00000000
0.01857648,L h00000000
0.01857649,L h00000000
0.0185765,L h00000000
0.01857651,L h00000000
0.01857652,L h00000000
0.01857653,L h00000000
0.01857654,L h00000000
0.01857655,L h00000000
0.01857656,L h00000000
0.01857657,L h00000000
0.01857658,L h00000000
0.01857659,L h00000000
0.0185766,L h00000000
0.01857661,L h00000000
0.01857662,L h00000000
0.01857663,L h00000000
0.01857664,L h00000000
0.01857665,L h00000000
0.01857666,L h00000000
0.01857667,L h00000000
0.01857668,L h00000000
0.01857669,L h00000000
0.0185767,L h00000000
0.01857671,L h00000000
0.01857672,L h00000000
0.01857673,L h00000000
0.01857674,L h00000000
0.01857675,L h00000000
0.01857676,L h00000000
0.01857677,L h00000000
0.01857678,L h00000000
0.01857679,L h00000000
0.0185768,L h00000000
0.01857681,L h00000000
0.01857682,L h00000000
0.01857683,L h00000000
0.01857684,L h00000000
0.01857685,L h00000000
0.01857686,L h00000000
0.01857687,L h00000000
0.01857688,L h00000000
0.01857689,L h00000000
0.0185769,L h00000000
0.01857691,L h00000000
0.01857692,L h00000000
0.01857693,L h00000000
0.01857694,L h00000000
0.01857695,L h00000000
0.01857696,L h00000000
0.01857697,L h00000000
0.01857698,L h00000000
0.01857699,L h00000000
0.018577,L h00000000
0.01857701,L h00000000
0.01857702,L h00000000
0.01857703,L h00000000
0.01857704,L h00000000
0.01857705,L h00000000
0.01857706,L h00000000
0.01857707,L h00000000
0.01857708,L h00000000
0.01857709,L h00000000
0.0185771,L h00000000
0.01857711,L h00000000
0.01857712,L h00000000
0.01857713,L h00000000
0.01857714,L h00000000
0.01857715,L h00000000
0.01857716,L h00000000
0.01857717,L h00000000
0.01857718,L h00000000
0.01857719,L h00000000
0.0185772,L h00000000
0.01857721,L h00000000
0.01857722,L h00000000
0.01857723,L h00000000
0.01857724,L h00000000
0.01857725,L h00000000
0.01857726,L h00000000
0.01857727,L h00000000
0.01857728,L h00000000
0.01857729,L h00000000
0.0185773,L h00000000
0.01857731,L h00000000
0.01857732,L h00000000
0.01857733,L h00000000
0.01857734,L h00000000
0.01857735,L h00000000
0.01857736,L h00000000
0.01857737,L h00000000
0.01857738,L h00000000
0.01857739,L h00000000
0.0185774,L h00000000
0.01857741,L h00000000
0.01857742,L h00000000
0.01857743,L h00000000
0.01857744,L h00000000
0.01857745,L h00000000
0.01857746,L h00000000
0.01857747,L h00000000
0.01857748,L h00000000
0.01857749,L h00000000
0.0185775,L h00000000
0.01857751,L h00000000
0.01857752,L h00000000
0.01857753,L h00000000
0.01857754,L h00000000
0.01857755,L h00000000
0.01857756,L h00000000
0.01857757,L h00000000
0.01857758,L h00000000
0.01857759,L h00000000
0.0185776,L h00000000
0.01857761,L h00000000
0.01857762,L h00000000
0.01857763,L h00000000
0.01857764,L h00000000
0.01857765,L h00000000
